filepath,composer,era,n_notes,pitch_mean,pitch_std,prime_sum_ratio,phi_density_ratio,interval_self_similarity,rw_corr_mean,rw_corr_z
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi,Ludwig van Beethoven,Classical,6894,61.63533507397737,15.688332112986942,0.08210037713954163,0.018856977081520163,0.1012334827092749,0.13023072985797512,43.837509541000095
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,7032,61.48179749715586,15.627142265336396,0.07992036405005688,0.018486916951080772,0.10347106354784757,0.12546417940246563,45.62117008045706
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,Ludwig van Beethoven,Classical,6911,61.580523802633486,15.572501812183855,0.08218781652438142,0.01881059181015772,0.15835613176054178,0.18442477870131763,102.05084418494435
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi,Ludwig van Beethoven,Classical,6935,61.450901225666904,15.676143051650941,0.08882480173035329,0.018745493871665464,0.09100114829360734,0.116229287672144,40.68694381043218
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.midi,Ludwig van Beethoven,Classical,7096,61.61288049605412,15.642450042671266,0.08483652762119503,0.01832018038331454,0.08740530040783351,0.1090277147905665,46.218704673839675
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,6941,61.501944964702496,15.634471939549208,0.08168851750468233,0.01872928972770494,0.10168005489087782,0.12963615537263407,59.53548312805621
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.midi,Ludwig van Beethoven,Classical,6841,61.59742727671393,15.702016675858697,0.09048384739073236,0.019003069726648152,0.1345337628420787,0.16370175494569628,66.07110047963648
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.midi,Ludwig van Beethoven,Classical,6933,61.491129381220254,15.625395789394009,0.08091735179575942,0.01875090148564835,0.1104478844592322,0.1407047498152985,51.39124150287329
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.midi,Ludwig van Beethoven,Classical,6958,61.396953147456166,15.597405166149736,0.08378844495544696,0.01868352974992814,0.0871190926436901,0.10896359658845259,46.24048264892724
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.midi,Ludwig van Beethoven,Classical,6990,61.55751072961373,15.626535429848158,0.082689556509299,0.01859799713876967,0.13691238033188802,0.1724724336134714,51.783934011200586
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.midi,Ludwig van Beethoven,Classical,6918,61.53180109858341,15.653235419298438,0.07646718704827984,0.01879155825383059,0.08933324487484186,0.11414556638318527,46.69613277758083
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.midi,Ludwig van Beethoven,Classical,7025,61.61551601423488,15.610483331988299,0.08427046263345196,0.018505338078291814,0.0909130610618449,0.11516859090750295,49.59326937607059
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi,Ludwig van Beethoven,Classical,6729,61.935651657006986,15.826227627847443,0.08455936989151434,0.019319363947094666,0.07334322582188314,0.0956489133131786,53.49785873278091
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.midi,Ludwig van Beethoven,Classical,6291,62.693371483071054,15.744601220328295,0.08202193609918931,0.020664441265299635,0.08357987530314875,0.10608240211424551,31.01883590518105
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi,Ludwig van Beethoven,Classical,6772,61.7309509746013,15.82863690002322,0.08239810986414649,0.01919669226225635,0.06336956279723577,0.08189889142010799,26.817639439897416
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.midi,Ludwig van Beethoven,Classical,6499,62.05354669949223,15.769981503648498,0.08370518541314048,0.02000307739652254,0.08922372678807282,0.10190165193141175,38.723395003193275
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.midi,Ludwig van Beethoven,Classical,6584,61.922691373025515,15.786920553332758,0.08626974483596597,0.01974483596597813,0.05895757926941714,0.07762109872707797,33.6297562995641
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.midi,Ludwig van Beethoven,Classical,6410,61.904524180967236,15.77984045759652,0.08829953198127925,0.0202808112324493,0.07833034435680254,0.09406542954075842,28.658842136431243
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.midi,Ludwig van Beethoven,Classical,4192,67.40577290076335,12.682661387883996,0.08993320610687022,0.03101145038167939,0.08025372436509505,0.09816964833704533,25.33907606452943
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi,Ludwig van Beethoven,Classical,2966,67.04450438300742,12.141447286833747,0.0930546190155091,0.04383007417397168,0.07299994019759481,0.09323886202466412,21.46745431093976
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi,Ludwig van Beethoven,Classical,2937,64.13210759278175,13.129702390643558,0.09056860742254001,0.044262853251617294,0.05732495485009486,0.07655417256145637,16.418545375471254
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi,Ludwig van Beethoven,Classical,5074,65.92688214426488,12.952597495608076,0.08927867560110367,0.025620811982656682,0.06831577240778354,0.08278975557678818,24.92310430386557
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi,Ludwig van Beethoven,Classical,3733,63.98339137422984,13.207638998090646,0.08197160460755425,0.0348245379051701,0.057011969259937186,0.07536686404570901,17.85414957390574
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.midi,Ludwig van Beethoven,Classical,2971,64.02659037361158,13.118250207595628,0.08784920902053181,0.043756311006395154,0.0628160956023618,0.08120874717827575,19.61166277919325
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.midi,Ludwig van Beethoven,Classical,3645,64.02277091906721,13.12670248950335,0.08257887517146777,0.03566529492455418,0.06829773392987679,0.08403064407407268,21.7538401523462
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.midi,Ludwig van Beethoven,Classical,2859,64.05246589716684,13.406864358702318,0.09268975166142007,0.04547044421126268,0.06995015139777766,0.09120165139692205,24.173080844934013
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.midi,Ludwig van Beethoven,Classical,2843,63.908195568061906,13.464626981648223,0.09813577207175518,0.0457263454097784,0.059705746249912074,0.07463068397128371,12.92356297252228
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi,Ludwig van Beethoven,Classical,4658,63.77050236152855,12.21101913017957,0.09124087591240876,0.027908973808501502,0.11340485235189855,0.14967879564590503,45.37621525961804
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.midi,Ludwig van Beethoven,Classical,4628,63.83945548833189,12.11517148744628,0.08578219533275713,0.028089887640449437,0.09435706006554576,0.12124064908928778,39.54601020129672
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.midi,Ludwig van Beethoven,Classical,4526,63.94277507733098,12.07401114763995,0.08462218294299602,0.028722934158197082,0.11938676011603101,0.14024754483454138,40.14919955370138
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi,Ludwig van Beethoven,Classical,3207,63.15746803866542,14.872952020025565,0.08980355472404115,0.04053632678515747,0.06340054835551863,0.08013929637614832,18.89317142979983
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,4157,63.65744527303344,12.504126834466385,0.08034640365648305,0.031272552321385615,0.06233410423830314,0.08009694858644725,28.522401448994525
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,4178,63.48659645763523,12.631119387252207,0.08927716610818573,0.031115366203925323,0.06130760698691595,0.0760637210038586,31.366674010268994
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.midi,Ludwig van Beethoven,Classical,4223,63.60502012787118,12.533593727256994,0.08832583471465782,0.030783802983660905,0.05800219241784073,0.07828864212479565,17.214841706313493
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi,Ludwig van Beethoven,Classical,4203,63.46728527242446,12.541269031236876,0.08137044967880086,0.030930287889602663,0.0561102552130194,0.07424955806266792,18.19655305730618
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,Ludwig van Beethoven,Classical,4206,63.480266286257724,12.53679190370277,0.0910603899191631,0.030908226343319068,0.07130341019032627,0.09595345329056675,28.88949102154589
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.midi,Ludwig van Beethoven,Classical,4167,63.532517398608114,12.500648832620584,0.08375329973602112,0.031197504199664026,0.0697821812248794,0.08922175725923798,25.41365505540602
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.midi,Ludwig van Beethoven,Classical,2281,61.41297676457694,12.29309205132194,0.09864094695309075,0.056992547128452434,0.08091427653378239,0.10274407279482181,19.49296086368108
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.midi,Ludwig van Beethoven,Classical,2226,61.394878706199464,12.033382393643484,0.0876010781671159,0.05840071877807727,0.08976406487154744,0.11190231775143764,24.6160983293297
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi,Ludwig van Beethoven,Classical,3720,61.40860215053763,13.157533153717615,0.0913978494623656,0.03494623655913978,0.0984160765417443,0.12601848622465342,36.3427307075297
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,5101,61.68692413252303,13.50975322634524,0.08547343658106253,0.025485198980592042,0.08457361174860124,0.10739169167393565,41.54594707676809
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi,Ludwig van Beethoven,Classical,3700,61.402432432432434,13.297325255408973,0.08540540540540541,0.03513513513513514,0.09039562960202921,0.11113076963532992,41.5722402088224
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi,Ludwig van Beethoven,Classical,3654,61.43568691844554,13.292655379380934,0.09304871373836891,0.03557744937055282,0.10884270331514999,0.14369432732044532,45.32006560576013
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.midi,Ludwig van Beethoven,Classical,3736,61.184421841541756,13.367078327626816,0.08913276231263384,0.034796573875803,0.08204702436438126,0.1015454777822204,27.768636658476236
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi,Ludwig van Beethoven,Classical,6235,61.600320769847634,13.63620587123501,0.09157979149959904,0.020850040096230954,0.06447286758474854,0.08436076975637627,32.37242378970579
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi,Ludwig van Beethoven,Classical,4920,67.14166666666667,12.602024762574114,0.08313008130081301,0.026422764227642278,0.0713560648881402,0.08749503653424223,22.216420720746825
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi,Ludwig van Beethoven,Classical,3517,64.03241398919533,13.150366193465636,0.09297696900767699,0.03696332101222633,0.06864275922067489,0.08560299978598757,15.370671960986199
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.midi,Ludwig van Beethoven,Classical,6496,65.79879926108374,13.059368691755033,0.0875923645320197,0.02001231527093596,0.06261777488115873,0.07792113489513341,19.316481483192067
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi,Ludwig van Beethoven,Classical,3247,63.26516784724361,14.756713958832554,0.0883892824145365,0.04003695719125346,0.08972630958737665,0.11244774261920053,23.7825909933992
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,Ludwig van Beethoven,Classical,4604,63.73262380538662,12.224815064760698,0.08927019982623806,0.028236316246741965,0.08554662463377569,0.1130281515828501,29.907341866749395
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi,Ludwig van Beethoven,Classical,4213,61.0685971991455,12.369894230280368,0.08260147163541419,0.030856871587942085,0.08013279575089162,0.09912586174047693,24.77815738182693
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.midi,Ludwig van Beethoven,Classical,7654,62.7896524692971,14.945224176832843,0.08217925267833813,0.0169845832244578,0.09229026715899832,0.11130201516870122,36.17247116463487
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,Ludwig van Beethoven,Classical,7508,62.85042621204049,14.916492057467655,0.08937133724027704,0.017314864144912095,0.0772231245570858,0.1010181541218001,34.48058108816103
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.midi,Ludwig van Beethoven,Classical,7676,62.8303804064617,14.954539219357978,0.08285565398645128,0.016935904116727463,0.08076750194498683,0.10551105420231573,46.20724788777858
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--1.midi,Ludwig van Beethoven,Classical,7630,62.8005242463958,14.955155323852452,0.08152031454783748,0.01703800786369594,0.09990189458204336,0.11994458789320771,42.46167674557129
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_14_R3_2013_wav--1.midi,Ludwig van Beethoven,Classical,7728,62.677536231884055,15.043408636750128,0.08786231884057971,0.016821946169772256,0.0878520677759217,0.10295877289178136,39.26702991600325
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi,Mikhail Glinka / Mily Balakirev,Other,2495,73.78316633266533,14.959500342437227,0.07895791583166333,0.052104208416833664,0.08034456313046769,0.09877978795946771,19.070313966146227
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.midi,Mikhail Glinka / Mily Balakirev,Other,2381,73.04367912641747,14.94556070209693,0.10247795044099119,0.054598908021839566,0.0702334923840443,0.08277741465369633,14.329292428603031
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_06_Track06_wav.midi,Mily Balakirev,Other,2219,65.78774222622803,12.818858393167465,0.0878774222622803,0.05858494817485354,0.06588610758511791,0.0858022388503481,15.836535913418437
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi,Mily Balakirev,Other,8323,66.1670070887901,14.694501502325558,0.08626697104409468,0.015619368016340262,0.06143701877219993,0.07973606099727189,26.808499725768854
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi,Mily Balakirev,Other,8786,66.13794673343956,14.731556539882721,0.08547689506032324,0.014796266788071933,0.052581973720714374,0.07143397609240018,36.54249400995448
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi,Mily Balakirev,Other,8470,65.97685950413224,14.534368601929916,0.07922077922077922,0.015348288075560802,0.05235581125552515,0.07051430850712045,33.46083435234868
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_04_Track04_wav.midi,Muzio Clementi,Other,2123,66.59632595383891,11.048538721759433,0.09561940650023551,0.06123410268487989,0.07984290355362884,0.09076681442412529,17.716466936238806
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,Muzio Clementi,Other,2143,66.5426971535231,11.152400418558845,0.09332711152589827,0.06066262249183388,0.07113670182634592,0.09060169098367492,16.36804816396805
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,Niccolò Paganini / Franz Liszt,Other,5083,67.20834153059216,15.64851215865834,0.08262836907338186,0.02557544757033248,0.05545809464580369,0.06950439614976388,23.33080744432984
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,Nikolai Medtner,Other,2789,62.31911079239871,11.293693150692038,0.10147006095374686,0.046611688777339545,0.07179504271252649,0.08897713575519724,24.043828111143153
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.midi,Nikolai Medtner,Other,6006,62.7992007992008,15.505661777132438,0.08757908757908758,0.021645021645021644,0.05830184125722056,0.07701801008755657,21.129900848680283
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi,Nikolai Rimsky-Korsakov / Sergei Rachmaninoff,Other,1325,70.17735849056604,13.736092678743534,0.09886792452830188,0.09811320754716982,0.10096703288773051,0.11803603909640889,17.183569887836057
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--2.midi,Orlando Gibbons,Other,1403,59.36564504632929,9.039685375221232,0.09907341411261582,0.09265858873841767,0.06802141184024425,0.08553256281708568,9.700474006949387
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--3.midi,Percy Grainger,Other,3377,69.40450103642286,15.105330033967297,0.09683150725496002,0.03849570624814924,0.05785918539908084,0.07688975748619357,23.4363689846283
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_03_Track03_wav.midi,Pyotr Ilyich Tchaikovsky,Romantic,4528,64.06559187279152,14.250964873522252,0.0801678445229682,0.02871024734982332,0.062055460936891335,0.08123668239701022,18.71019025646502
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--2.midi,Pyotr Ilyich Tchaikovsky,Romantic,4601,63.99869593566616,14.191888240974059,0.08650293414475115,0.02825472723321017,0.058754880367860474,0.07360646840715623,21.39647250181084
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_01_WAV.midi,Pyotr Ilyich Tchaikovsky,Romantic,4711,64.08660581617491,14.219961878281659,0.08681808533220123,0.02759499044788792,0.06048743068057505,0.07659822954997285,16.179437004537235
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_04_Track04_wav.midi,Pyotr Ilyich Tchaikovsky,Romantic,2498,64.37990392313851,14.441406851697712,0.10528422738190553,0.05204163330664532,0.05599667507647168,0.06611507215023726,11.392288135132343
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--5.midi,Pyotr Ilyich Tchaikovsky,Romantic,5558,63.383411299028424,14.945336106709945,0.08222382151853184,0.023389708528247573,0.06458828792325365,0.08078591606577636,23.346284008186473
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--5.midi,Pyotr Ilyich Tchaikovsky,Romantic,3816,63.66090146750524,11.452037509921809,0.08490566037735849,0.034067085953878404,0.06762027280820729,0.08295720071817962,34.84150949929251
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--5.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,Other,3907,67.08804709495777,13.038028996064167,0.09316611210647556,0.033273611466598414,0.05644066313050944,0.07308960966302903,18.51366775666325
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_03_Track03_wav.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,Other,4019,66.80940532470764,13.447177208952033,0.08310525006220452,0.0323463548146305,0.053258277807509,0.06796127148473333,18.219742384560575
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--3.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,Other,2550,66.31960784313725,13.336791506556224,0.08745098039215686,0.050980392156862744,0.07735785335343555,0.0857349388094307,23.76040226051602
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--4.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,Other,1741,62.10109132682366,15.24331112762355,0.09017805858701895,0.07466973004020677,0.06870142126353686,0.08401040072502844,13.148091874499766
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_04_Track04_wav.midi,Pyotr Ilyich Tchaikovsky / Sergei Rachmaninoff,Other,1811,66.04969630038653,11.148600388888454,0.09276642738818332,0.0717835450027609,0.06126645972995213,0.07848465086711477,14.538028243781214
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_05_Track05_wav.midi,Pyotr Ilyich Tchaikovsky / Sergei Rachmaninoff,Other,1867,65.92019282271023,11.081697605333757,0.09212640599892877,0.06963042313872522,0.0764360471177154,0.09339781549852491,14.328715974115466
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_16_R1_2006_01-04_ORIG_MID--AUDIO_16_R1_2006_02_Track02_wav.midi,Richard Wagner / Franz Liszt,Other,5200,64.80365384615385,16.264263152082158,0.08903846153846154,0.025,0.0680201170523952,0.08620259972192272,23.423593097719817
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_02_WAV.midi,Richard Wagner / Franz Liszt,Other,4746,64.74420564686051,15.953072416397314,0.08744205646860514,0.027391487568478718,0.06560164298222745,0.08356131325913727,23.25940287281159
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--3.midi,Robert Schumann,Romantic,5822,68.33751288217107,14.860994454071802,0.08536585365853659,0.022329096530401923,0.060342009533180564,0.07977620890294684,33.690162674879396
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_06_Track06_wav.midi,Robert Schumann,Romantic,6071,68.67600065887004,15.037370092789734,0.08433536484928347,0.021413276231263382,0.06596740729694647,0.08188091066919026,32.37618174861032
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--3.midi,Robert Schumann,Romantic,6045,68.53200992555831,15.008787368610525,0.08833746898263027,0.021505376344086023,0.07981616182944819,0.09728301185761279,37.81726304120319
